StationId,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
DL026,2018-07-01,26.9,104.08,9.26,16.42,16.28,27.31,1.15,7.77,10.07,1.75,22.72,,96,Satisfactory
DL026,2018-07-02,22.96,94.77,4.66,14.96,11.77,21.28,1.04,8.7,10.86,1.15,20.31,,100,Satisfactory
DL026,2018-07-03,36.77,108.79,6.97,18.74,15.65,24.85,1.17,10.27,14.52,2.84,34.07,,96,Satisfactory
DL026,2018-07-04,36.12,119.69,4.68,16.35,12.51,27.15,1.14,10.66,15.99,2.59,28.41,,111,Moderate
DL026,2018-07-05,42.62,145.71,9.98,19.56,18.53,26.84,1.56,10.19,13.72,4.29,46.54,,120,Moderate
DL026,2018-07-06,45.75,195.69,23.16,24.92,32.14,32.19,1.53,8.49,10.67,4.34,38,,156,Moderate
DL026,2018-07-07,58.46,182.44,11.33,23.55,21.77,36.14,1.32,9.87,24.22,2.98,33.35,,156,Moderate
DL026,2018-07-08,74.27,222.44,27.69,20.9,33.69,42.24,1.52,10.91,38.25,4.42,39.82,,180,Moderate
DL026,2018-07-09,62.46,172.17,1.93,14.36,9.22,37.65,1.21,10.13,24.12,2.76,27.25,,158,Moderate
DL026,2018-07-10,36.26,106.35,2.4,11.82,8.25,29.45,1.09,14.18,15.36,2.14,32.84,,118,Moderate
DL026,2018-07-11,32.79,103.58,3.36,15.06,10.73,24.32,1.22,10.12,9.33,2.62,30.2,,102,Moderate
DL026,2018-07-12,38.81,135.03,10.33,21.57,19.89,23.48,1.23,10,18.94,2.36,25.86,,119,Moderate
DL026,2018-07-13,19.23,56.08,5.88,18.33,14.53,24.04,1.15,14.24,7.13,2.14,31.79,,95,Satisfactory
DL026,2018-07-14,22.82,59.17,6.67,15.89,13.9,24.79,1.14,9.55,13.62,4.02,41.58,,87,Satisfactory
DL026,2018-07-15,25.24,64.02,3.99,15.74,11.63,21.61,1.1,12.9,4.99,2.27,33.4,,59,Satisfactory
DL026,2018-07-16,31.32,83.82,6.74,19.82,16.04,24.07,1.31,10.88,4.51,3.16,39.1,,77,Satisfactory
DL026,2018-07-17,22.39,75.72,5.72,15.92,13.15,26.89,1.14,10.62,8.03,3.12,81.57,,91,Satisfactory
DL026,2018-07-18,26.97,96.86,5.09,17.54,13.49,27.86,1.13,10.89,14.21,2.68,76.9,,95,Satisfactory
DL026,2018-07-19,24.03,76,4.43,14.61,11.38,28.46,1.09,9.23,20.62,2.45,59.44,,128,Moderate
DL026,2018-07-20,31.42,76.45,12.37,23.99,22.84,26.67,1.14,7.89,8.75,3.21,38.27,,74,Satisfactory
DL026,2018-07-21,43.8,100.35,13.67,22.57,23.14,30.07,0.9,8.81,17.98,3.81,58.47,,99,Satisfactory
DL026,2018-07-22,14.26,45.45,8.26,16.29,15.41,27.9,0.65,8.12,2.78,1.82,34.5,,63,Satisfactory
DL026,2018-07-23,27.98,72.1,12.77,16.61,19.23,26.11,0.78,8.76,5.07,2.64,38.63,,63,Satisfactory
DL026,2018-07-24,19.72,70.04,6.42,15.23,13.33,24.95,0.62,8.04,11.63,2.43,48.89,,71,Satisfactory
DL026,2018-07-25,19.57,66.44,14.38,17.27,20.87,24.82,0.82,7.08,2.46,1.9,24.82,,66,Satisfactory
DL026,2018-07-26,22.46,62.99,18.98,17.21,24.65,21.89,0.8,6.07,1.6,2.22,28.35,,73,Satisfactory
DL026,2018-07-27,14.27,34.78,12.72,19.01,20.49,16.77,0.88,6.56,1.25,2.85,30.62,,56,Satisfactory
DL026,2018-07-28,28.56,64.31,14.28,18.62,21.57,18.74,0.95,7.6,1.4,3,32.56,,67,Satisfactory
DL026,2018-07-29,33.35,122.44,21.49,17.7,26.94,27.21,0.84,7.55,7.59,2.26,28.33,,96,Satisfactory
DL026,2018-07-30,29.48,128.75,19.78,18.36,25.89,22.51,0.84,7.68,7.83,2.15,27.67,,119,Moderate
DL026,2018-07-31,40.38,183.73,19.69,20.87,27.18,22.76,0.9,7.22,4.68,2.65,30.38,,135,Moderate
DL026,2018-08-01,41.65,215.9,23.84,18.79,29.43,22.94,0.85,7.95,6.09,2.23,27.9,,160,Moderate
DL026,2018-08-02,54.56,295.17,23.8,17.14,28.53,18.98,0.83,8.11,5.58,2.27,26.63,,217,Poor
DL026,2018-08-03,49.44,276.9,25.26,17.81,30.06,18.24,0.8,7.82,5.02,2.39,26.67,,242,Poor
DL026,2018-08-04,51.77,277.83,17.36,18.06,23.76,17.96,0.6,7.87,6.03,1.79,22.58,,223,Poor
DL026,2018-08-05,48.92,251.25,12.15,13.17,16.92,18.33,0.58,8.03,4.21,1.49,21.74,,228,Poor
DL026,2018-08-06,48.77,139.73,12.83,14.46,18.17,30.77,0.74,8.27,27.69,2.59,40.31,,163,Moderate
DL026,2018-08-07,36.71,104.27,15.61,14.33,20.35,23.94,0.89,7.96,9.83,2.6,36.87,,116,Moderate
DL026,2018-08-08,28.1,83.25,22.04,14.63,25.75,24.3,0.83,7.81,8.28,3.05,39.56,,92,Satisfactory
DL026,2018-08-09,28.92,83.44,6.99,15.49,13.93,25.48,0.63,7.79,8.76,2.51,34.55,,87,Satisfactory
DL026,2018-08-10,51.12,137.19,38.18,39.24,52.04,43.09,1.87,10.42,9.56,4.28,46.73,,108,Moderate
DL026,2018-08-11,35.5,134.9,41.16,28.44,48.69,40.3,0.92,7.26,7.43,2.67,30.36,,126,Moderate
DL026,2018-08-12,28.88,129.5,49.58,64.58,74.02,50.26,0.7,5.83,2.37,2.12,24.15,,114,Moderate
DL026,2018-08-13,29.59,114.91,4.16,18.81,13.39,32.82,0.68,8.71,25.29,2.16,31,,,
DL026,2018-08-14,44.77,135.46,12.92,20.06,21.21,32.84,0.84,9.06,18.3,2.11,26.21,,118,Moderate
DL026,2018-08-15,37.71,113.42,4.46,11.68,9.85,,0.57,7.29,15.77,1.31,18.03,,118,Moderate
DL026,2018-08-16,28.15,80.27,9.36,15.62,15.95,,0.8,9.76,11.95,2.59,42.73,,89,Satisfactory
DL026,2018-08-17,28.94,86.96,11.38,13.16,16.29,30.73,0.74,10.09,9.53,2.75,40.51,,98,Satisfactory
DL026,2018-08-18,28.35,79.85,4.47,13.01,10.64,,0.58,10.51,10.46,2,27.02,,77,Satisfactory
DL026,2018-08-19,34.77,80.15,9.81,15.39,16.19,,0.96,9.88,9.49,2.84,30.79,,81,Satisfactory
DL026,2018-08-20,49.21,112.82,9.04,16.85,16.31,59.43,1.28,15.32,17.23,2.4,90.85,,99,Satisfactory
DL026,2018-08-21,22.33,71.52,5.16,13.09,11.19,22.47,1.02,14.89,11.25,2.02,30.16,,83,Satisfactory
DL026,2018-08-22,27.27,78,6.56,14.55,12.9,28.81,1.01,10.54,8.67,2.12,27.31,,84,Satisfactory
DL026,2018-08-23,23.12,67.73,10.38,12.43,15.08,36.61,0.89,9.48,5.64,1.75,22.42,,68,Satisfactory
DL026,2018-08-24,15.85,79.98,14.03,11.46,17.56,28.37,0.84,8.96,5.68,1.62,23.01,,76,Satisfactory
DL026,2018-08-25,12.92,71.58,9.9,9.97,13.38,29.06,0.96,9.77,7.23,1.12,19.14,,84,Satisfactory
DL026,2018-08-26,16.68,76.57,2.62,8.43,6.62,27.26,0.32,9.41,16.31,1.15,17.85,,70,Satisfactory
DL026,2018-08-27,23.98,58.31,5.34,10.96,10.18,25.97,0.75,11.57,13.13,2.19,33.52,,67,Satisfactory
DL026,2018-08-28,28.69,54.1,6.4,10.29,10.69,29.1,0.45,10.97,8.15,2.34,45.9,,75,Satisfactory
DL026,2018-08-29,23.67,43.38,7.43,9.78,11.28,23.95,0.88,10.2,6.07,2.19,43.3,,56,Satisfactory
DL026,2018-08-30,41.41,103.82,6.36,20.52,16.33,23.35,0,11.66,16.75,2.49,38.33,,76,Satisfactory
DL026,2018-08-31,51.67,160.42,8.73,15,15.09,23.86,0,9.79,10.57,2.2,50.44,,123,Moderate
DL026,2018-09-01,52.6,121.08,16.05,17.76,22.54,27.36,3.4,11.61,5.86,4.24,51.18,,136,Moderate
DL026,2018-09-02,42.69,82.85,21.52,13.59,24.77,29.89,1,9.26,9.54,3.67,37.45,,114,Moderate
DL026,2018-09-03,45.15,70.6,17.81,23.85,27.2,22.51,0.66,9.91,15.72,3.27,41.09,,65,Satisfactory
DL026,2018-09-04,56.58,99.67,104.5,64.59,119.45,23.59,0.98,10.5,7.02,4.26,36.88,,100,Satisfactory
DL026,2018-09-05,41.15,113.57,63.29,45.69,75.76,18.25,3.76,9.78,7.1,2.5,25.81,,166,Moderate
DL026,2018-09-06,42.5,130.04,66.96,57.89,85.62,18.38,1.08,10.54,12.45,2.04,23.39,,128,Moderate
DL026,2018-09-07,45.52,100.9,29.6,89.35,71.55,22.82,0.8,8.66,9.25,3.4,47.54,,99,Satisfactory
DL026,2018-09-08,34.88,74.45,,,,25.98,0.52,12.01,24.78,2.5,34.19,,118,Moderate
DL026,2018-09-09,22.81,47.69,,,,22.07,0.35,12.07,7.5,1.29,18.01,,59,Satisfactory
DL026,2018-09-10,32.61,65.75,6.54,40.97,27.19,20.72,0.48,13.98,6.87,1.25,17.61,,58,Satisfactory
DL026,2018-09-11,28.08,88.42,15.88,27.6,27.6,39.51,1.86,10.36,8.57,2.21,24.03,,65,Satisfactory
DL026,2018-09-12,29.23,108.77,19.06,18.94,25.62,31.46,0.83,11.26,6.43,1.53,20.26,,106,Moderate
DL026,2018-09-13,29.08,124.42,20.1,17.04,25.46,27,0.44,9.67,6.55,1.72,20.17,,109,Moderate
DL026,2018-09-14,31.65,123.08,23.61,18.62,29.15,22.8,0.4,10.38,7.75,1.82,24.61,,116,Moderate
DL026,2018-09-15,37.5,129.4,33.98,18.85,37.75,25.31,0.5,9.73,8.67,2.37,29.96,,123,Moderate
DL026,2018-09-16,41.91,132.89,23.73,16.79,28.27,23.73,0.36,10.1,9.55,2.33,28.33,,122,Moderate
DL026,2018-09-17,55.12,169.28,19.78,18.86,26.15,23.74,0.4,9.92,13.49,2.49,26.25,,131,Moderate
DL026,2018-09-18,55.24,174.91,7.82,18.44,16.18,21.84,0.35,10.14,14.65,2.36,26.68,,149,Moderate
DL026,2018-09-19,61.55,190.76,27.96,20.15,33.51,28.75,0.61,10.82,14.61,3.1,30.83,,157,Moderate
DL026,2018-09-20,81.33,211.21,29.86,17.52,33.68,35.38,0.65,11.96,22.58,4.02,77.07,,166,Moderate
DL026,2018-09-21,43.14,114.75,5.94,10.5,10.44,29.68,0.24,10.82,10.76,2.4,35.12,,152,Moderate
DL026,2018-09-22,22.96,44.83,3.2,7.05,6.36,21.1,0.29,10.18,9.43,2.21,31.96,,61,Satisfactory
DL026,2018-09-23,30.73,57.85,2.4,5.54,4.92,23.07,0.49,9.57,11.69,2.15,36.86,,55,Satisfactory
DL026,2018-09-24,22.1,41.75,6.4,7.76,9.34,18.84,0.68,9.23,6.28,2.76,41.15,,52,Satisfactory
DL026,2018-09-25,25.27,60.27,10.84,8.7,13.48,16.87,0.85,8.83,6.87,3.11,44.81,,52,Satisfactory
DL026,2018-09-26,42.4,115,21.23,10.66,22.99,20.1,1.18,10.96,10.78,4.56,54.59,,94,Satisfactory
DL026,2018-09-27,75.79,183.85,51.04,12.66,48.36,30.72,1.9,9.77,16.92,8.01,99.84,,142,Moderate
DL026,2018-09-28,95.02,243.22,67.52,15.73,63.43,33.58,2.38,11.92,12.11,9.59,82.42,,195,Moderate
DL026,2018-09-29,93.98,242.6,61.97,14.75,58.38,41.1,2.06,11.07,32.06,10.45,87.97,,231,Poor
DL026,2018-09-30,58.29,144.92,8.28,11.81,13.02,32.95,0.93,10.63,16.43,4.48,51,,150,Moderate
DL026,2018-10-01,66.79,189.62,18.52,15.21,23.19,31.88,1.34,10.43,16.4,5.44,53.23,,139,Moderate
DL026,2018-10-02,73.5,185.77,28.06,11.6,29.05,36.12,1.22,10.59,16.79,6.34,63.95,,171,Moderate
DL026,2018-10-03,55.71,177.77,19.36,13.29,22.86,28.69,1.14,10.84,15.43,4.37,52.96,,139,Moderate
DL026,2018-10-04,97.06,245.83,21.77,12.97,24.69,34.63,1.46,11.95,22.28,6.96,67.77,,185,Moderate
DL026,2018-10-05,137.15,306.62,47.94,16.67,47.91,44.44,2.1,15.2,30.24,10.66,90.44,,291,Poor
DL026,2018-10-06,84.4,207.75,32.01,14.71,34.04,41.07,1.41,10.23,18.14,8.19,74.71,,255,Poor
DL026,2018-10-07,81.5,221.71,29.41,13.88,30.38,45.52,1.31,10.78,20.56,6.97,73.22,,173,Moderate
DL026,2018-10-08,133.29,310.12,25.03,16.85,29.4,47.28,1.53,12.38,36.38,7.54,79.13,,256,Poor
DL026,2018-10-09,119.12,287.6,14.91,13.64,19.42,48.97,1.45,15.51,20.7,7.89,111.79,,306,Very Poor
DL026,2018-10-10,94.62,230.46,9.57,10.77,13.41,43.28,0.96,12.73,19.69,6.65,139.08,,262,Poor
DL026,2018-10-11,71.35,204.4,4.71,9.64,8.97,35.24,0.73,11.52,14.97,4,84.58,,190,Moderate
DL026,2018-10-12,61.52,168.35,11.38,11.78,15.59,33.45,0.84,17.58,58.93,4.55,71.06,,176,Moderate
DL026,2018-10-13,130.54,264.85,31.94,15,33.99,41.22,1.33,14.03,19.74,6.93,62.42,,263,Poor
DL026,2018-10-14,88.75,225.54,21.53,14.5,25.3,37.7,1.18,11.07,14.16,5.47,54.81,,234,Poor
DL026,2018-10-15,113.94,294.38,28.82,17.48,32.8,42.43,1.48,13.84,25.96,7.91,66.98,,237,Poor
DL026,2018-10-16,152.42,369.65,40.71,20.36,44.12,52.98,1.8,17.68,17.42,10.91,86.1,,314,Very Poor
DL026,2018-10-17,154.29,375.79,39.83,15.01,40.46,53.8,2.32,15.04,16.62,9.91,73.06,,325,Very Poor
DL026,2018-10-18,169.75,404.71,59.61,12.87,55.52,57.87,2.41,14.3,11.56,13.87,98.86,,396,Very Poor
DL026,2018-10-19,135.3,327.89,20.47,12.29,23.25,47.46,1.41,15.59,28.86,8.44,62.61,,296,Poor
DL026,2018-10-20,151.92,314.71,26.44,28.96,36.97,42.87,1.67,13.47,21.7,8.31,50.63,,332,Very Poor
DL026,2018-10-21,135.42,284.08,64.15,39.2,73.16,45.16,1.96,16.12,19.37,7.81,57.54,,317,Very Poor
DL026,2018-10-22,104.46,280.27,56.15,39.54,66.81,42.42,1.98,12.65,12.08,7.23,52.62,,278,Poor
DL026,2018-10-23,93.46,284,64.66,44.28,76.27,,2.14,13.27,13.82,7.76,62.28,,228,Poor
DL026,2018-10-24,173.91,418.43,121.38,64.69,133.37,41,2.72,17.61,37.03,14.79,120.46,,331,Very Poor
DL026,2018-10-25,174.8,394.27,104.34,46.03,128.55,52.95,2.9,18.76,38.14,13.85,127.99,,363,Very Poor
DL026,2018-10-26,161.21,369.65,107.84,40.7,109.55,57.76,4.03,17.14,20.36,11.88,110.28,,348,Very Poor
DL026,2018-10-27,202.5,416.5,200.28,36.06,182.48,59.93,4.32,13.38,14.85,13.06,88.46,,352,Very Poor
DL026,2018-10-28,208.75,375.85,118.73,24.16,109.61,51.6,4.42,13.39,14.97,10.62,66.18,,387,Very Poor
DL026,2018-10-29,214.56,400.94,127.42,19.09,114.01,49.37,3.55,13.15,11.1,11.18,68.58,,361,Very Poor
DL026,2018-10-30,249.21,446.67,136.86,12.89,118.43,51.6,3.83,15.28,15.48,13.46,88.5,,417,Severe
DL026,2018-10-31,211.17,391.1,123.45,9.25,105.52,45.42,3.48,16.83,13.72,11.97,81.71,,380,Very Poor
DL026,2018-11-01,231.44,428.88,153.28,5.98,128.23,50.46,3.65,18.5,11.11,13.41,102.28,,388,Very Poor
DL026,2018-11-02,218.17,395.38,77.49,1.81,64.11,45.7,2.91,17.52,10.88,9.67,92.94,,384,Very Poor
DL026,2018-11-03,157.45,279.78,9.27,9.7,12.76,43.68,1.59,12.72,12.61,5.9,47.76,,348,Very Poor
DL026,2018-11-04,90.21,174.62,9.68,8.91,12.65,36.06,1.07,12.68,12.5,3.47,30.53,,227,Poor
DL026,2018-11-05,390.1,502.48,21.8,9.36,22.74,43.27,2.08,13.97,8.2,7.04,35.9,,425,Severe
DL026,2018-11-06,178.77,314.9,31.49,9.3,30.62,32.61,1.51,14.28,6.77,4.98,28.03,,417,Severe
DL026,2018-11-07,165.57,318.46,37.1,8.74,34.9,36.55,1.57,27.85,9.2,5.17,27.59,,322,Very Poor
DL026,2018-11-08,437.03,598.17,116.72,3.72,97.23,57.06,2.92,28.77,4.5,11.42,51.38,,479,Severe
DL026,2018-11-09,318.25,462.23,126.83,3.89,105.5,54.48,3.27,15.96,5.03,11.48,56.49,,545,Severe
DL026,2018-11-10,310.79,483.1,158.74,9.31,132.43,56.81,3.44,17.15,6.53,14.04,113.12,,425,Severe
DL026,2018-11-11,281.21,444.46,11.25,1.52,9.97,54.9,2.71,14.8,6.8,10.63,80.32,,467,Severe
DL026,2018-11-12,295.19,483.7,2.93,1.04,2.91,61.23,3.2,15.87,6.22,12.44,103.48,,429,Severe
DL026,2018-11-13,249.26,419.03,1.64,0.87,1.64,57.17,2.26,12.68,3.67,9.43,81.5,,445,Severe
DL026,2018-11-14,138.72,225.93,1.12,0.54,1.04,52.3,1.84,12.85,2.8,6.95,64.65,,352,Very Poor
DL026,2018-11-15,100.83,180.32,1.12,0.54,1.08,44.72,1.44,12.51,2.76,5.59,51.67,,280,Poor
DL026,2018-11-16,145.55,244.15,1.24,0.56,1.23,37.44,1.37,11.15,2.95,4.36,28.55,,312,Very Poor
DL026,2018-11-17,135.93,259.7,47.49,42.8,61.46,40.78,1.86,10.81,2.86,6.32,32.99,,304,Very Poor
DL026,2018-11-18,175.35,308.12,76.42,53.93,91.02,47.97,1.72,12.62,3.54,7.26,76.86,,329,Very Poor
DL026,2018-11-19,191.4,315.6,8.36,48.33,32.51,49.86,1.73,11.82,5.68,6.2,53.84,,352,Very Poor
DL026,2018-11-20,216.96,363.92,66.55,56.73,84.35,56.09,2.36,12.2,2.62,8.02,57.67,,367,Very Poor
DL026,2018-11-21,209.96,341.81,55.31,52.32,72.92,50.32,1.88,12.06,2.24,6.74,43.54,,388,Very Poor
DL026,2018-11-22,131.23,295.54,102.55,65.16,118.25,44.7,2.45,12.95,1.84,7.64,53.13,,305,Very Poor
DL026,2018-11-23,179.96,337.54,117.97,62.69,129.44,48.26,2.23,12.15,2.63,8.72,59.01,,345,Very Poor
DL026,2018-11-24,96.06,220.42,29.77,49.58,50.64,38.4,1.37,11.88,1.47,4.22,28.82,,284,Poor
DL026,2018-11-25,112.75,250.21,59.03,55.31,77.56,38.65,1.71,12.98,2.09,5.62,33.03,,229,Poor
DL026,2018-11-26,189.69,366.21,134.54,67.66,145.67,47.57,2.92,14.89,2.2,9.49,59.23,,326,Very Poor
DL026,2018-11-27,224.52,425.73,170.08,63.13,172.3,49.79,2.92,14.93,1.93,10.83,69.54,,397,Very Poor
DL026,2018-11-28,201.72,395.99,170.73,49.67,166,54.9,3.05,15.14,2.07,9.65,73.36,,370,Very Poor
DL026,2018-11-29,183.15,346.12,138.72,52.09,141.1,50.23,2.81,10.93,1.67,9.73,60.47,,354,Very Poor
DL026,2018-11-30,176.75,333.65,56.79,52.54,74.24,44.5,2.04,11.62,1.72,6.81,38.95,,344,Very Poor
DL026,2018-12-01,144.31,303.54,72.54,52.91,87.29,43.21,2.06,11.61,1.66,6.68,41.36,,332,Very Poor
DL026,2018-12-02,161.27,328.92,206.79,55.86,198.34,46.92,3.18,12.72,1.58,10.18,64.17,,322,Very Poor
DL026,2018-12-03,182.35,372.04,179.01,59.16,177.41,49.74,3.19,12.2,2.04,9.63,62.63,,341,Very Poor
DL026,2018-12-04,212.77,402.17,213.51,63.62,207.89,52.99,3.42,13.91,2.01,10.86,75.33,,375,Very Poor
DL026,2018-12-05,179.29,360.38,184.39,58.82,181.16,48.3,3.12,12.21,2.06,8.91,59.15,,351,Very Poor
DL026,2018-12-06,250.5,464.08,257.89,66.38,248.18,55.3,4.01,12.75,28.45,12.61,76.49,,410,Severe
DL026,2018-12-07,204.54,379.92,147.86,64.44,154.82,75.54,2.62,11.36,8.05,8.96,57.06,,383,Very Poor
DL026,2018-12-08,216.1,371.5,125.78,70.09,139.84,92.82,2.42,11.56,8.54,8.17,51.93,,367,Very Poor
DL026,2018-12-09,245.67,441.88,209.67,77.28,212.04,87.95,3.27,13.93,16.17,10.58,64.39,,381,Very Poor
DL026,2018-12-10,306.77,537.9,141.83,67.39,151.44,93.19,3.08,12.53,9,10.55,66.5,,488,Severe
DL026,2018-12-11,300.02,512.71,117.95,58.87,127.49,96.06,2.55,10.78,6.85,8.2,74.6,,516,Severe
DL026,2018-12-12,187.48,303.04,58.76,47.45,73.12,91.01,1.83,10.09,4.32,5.99,42.41,,426,Severe
DL026,2018-12-13,105.65,194.54,67.37,47.18,80.03,69.47,1.62,9.16,4.81,5.2,35.59,,285,Poor
DL026,2018-12-14,119.06,213.33,53.42,45.9,67.97,75.26,1.53,9.95,10.09,5.78,31.05,,273,Poor
DL026,2018-12-15,124.81,225.44,46.48,47.19,63.01,73.46,1.47,9.69,9.99,5.88,33.83,,304,Very Poor
DL026,2018-12-16,130.5,248.58,59.78,50.82,75.76,77.8,1.68,10.97,12.29,5.87,36.49,,300,Poor
DL026,2018-12-17,181.38,347.96,107.64,57.64,118.43,84.42,2.34,11.17,8.88,8.45,50.17,,328,Very Poor
DL026,2018-12-18,187.15,339.75,70.18,64.38,91.62,75.14,1.85,13.15,13.62,7.56,46.79,,356,Very Poor
DL026,2018-12-19,182.67,360.69,71.14,63.41,91.73,70.53,2.01,11.99,12.39,7.22,37.5,,345,Very Poor
DL026,2018-12-20,225.67,427.52,183.76,70.78,187.4,82.2,2.86,14.21,13,10.09,56.9,,376,Very Poor
DL026,2018-12-21,237.05,425.17,123.59,66.71,136.21,87.39,2.67,12.69,13.8,5.55,30.85,,398,Very Poor
DL026,2018-12-22,316.85,547.5,109.11,71.8,127.47,89.76,2.75,14.36,17.91,0,0,,462,Severe
DL026,2018-12-23,379.06,633.06,171.32,64.34,174.01,95.54,3.31,12.97,19.04,0,0,,615,Severe
DL026,2018-12-24,361.67,611.75,200.84,73.92,203.38,98.94,4.04,12.53,14.61,0,0,,667,Severe
DL026,2018-12-25,261.25,428.86,67.15,59.83,86.65,100.55,2.12,10.33,14.54,0,0,,495,Severe
DL026,2018-12-26,191.99,346.03,58.82,60.36,80.06,71.87,2.13,12.4,14.12,0,0,,373,Very Poor
DL026,2018-12-27,248.81,469.73,150.13,63.8,156.36,76.39,2.69,15.13,14.87,0,0,,417,Severe
DL026,2018-12-28,215.94,392.29,50.29,58.62,72.16,79.17,1.9,12,13.23,0,0,,389,Very Poor
DL026,2018-12-29,220.77,390.38,90.64,59.28,105.4,72.27,2.46,14.27,13.94,0,0,,366,Very Poor
DL026,2018-12-30,360.1,528.47,244.6,67.02,237.1,82.91,3.65,15.97,14.5,0,0,,480,Severe
DL026,2018-12-31,340.46,533.4,208.45,71.87,211.36,83.82,3.46,12.88,13.69,0,0,,556,Severe
DL027,2018-02-01,167.34,423.4,29.01,86.56,72.48,59.95,2.38,8.46,,,,,,
DL027,2018-02-02,144.05,355.21,35.92,60.61,73.84,81.61,1.5,6.72,,,,,360,Very Poor
DL027,2018-02-03,155.59,278.89,24.67,51.99,62.74,66.12,1.24,6.41,,,,,324,Very Poor
DL027,2018-02-04,122,267.54,19.49,30.82,49.79,76.01,1.15,7.33,9.09,0.56,3.62,,310,Very Poor
DL027,2018-02-05,145.46,304.29,38.63,41.93,73.15,72.17,1.5,8.9,50.42,0.84,2.56,,312,Very Poor
DL027,2018-02-06,174.28,259.39,26.58,39.95,57.25,69.42,1.23,8,47.87,0.86,2.9,,341,Very Poor
DL027,2018-02-07,130.18,227.36,20.49,38.62,49.13,67.16,1.27,7.09,71.33,0.82,2.28,,315,Very Poor
DL027,2018-02-08,165.55,304.66,35.82,130.14,80.12,37.77,2.52,4.73,49.47,3.73,1.7,,319,Very Poor
DL027,2018-02-09,211.21,315.14,43.87,86.87,80.83,54.39,2.29,6.87,43.7,2.78,2.34,,360,Very Poor
DL027,2018-02-10,234.79,380.39,44.23,251.43,83.51,31.52,3.95,6.25,39.1,5.95,2.28,,376,Very Poor
DL027,2018-02-11,159.83,302.79,35.16,139.06,67.85,36.36,1.75,5.88,44.43,2.75,1.57,,367,Very Poor
DL027,2018-02-12,73,137.88,11.36,20.76,29.97,59.88,0.56,5.41,34.3,0.25,1.15,,226,Poor
DL027,2018-02-13,92.29,142.42,31.06,37.36,56.82,60.31,1.02,5.1,47.26,0.57,1.96,,176,Moderate
DL027,2018-02-14,65.79,114.96,6.11,19.43,30.99,46.72,0.6,3.98,55.88,0.52,1.38,,177,Moderate
DL027,2018-02-15,71.92,128.33,8.58,21.36,30.06,52.43,0.73,6.03,66.35,0.41,1.61,,146,Moderate
DL027,2018-02-16,92.07,177.56,18.01,29.27,45.04,60.3,1.12,6.77,52.37,0.75,1.76,,176,Moderate
DL027,2018-02-17,103.96,174.27,19.97,30.54,48.51,67.38,1.14,7.83,56.27,0.53,2.01,,215,Poor
DL027,2018-02-18,101.5,159.88,23.52,42.68,54.41,55.5,1.35,5.85,64.04,0.9,1.6,,251,Poor
DL027,2018-02-19,131.49,219.89,35.84,131.93,64.99,35.51,2.12,4.89,41.8,2.29,1.3,,292,Poor
DL027,2018-02-20,131.7,215.77,38.67,104.24,65.1,47.47,2.19,6.07,49.61,1.94,1.66,,308,Very Poor
DL027,2018-02-21,150.38,250.05,62.58,313.94,10.85,5.31,0.93,1.78,20.21,2.77,2.29,,317,Very Poor
DL027,2018-02-22,118.46,190.17,32.07,120.28,55.93,34.61,2.02,6.38,49.68,2.87,1.62,,307,Very Poor
DL027,2018-02-23,142.62,237.21,38.9,142.19,78.49,40.14,2.25,6.39,41.72,2.95,1.87,,304,Very Poor
DL027,2018-02-24,138.21,233.33,34.67,63.88,72.03,61.5,1.48,7.43,55.5,1.23,1.8,,321,Very Poor
DL027,2018-02-25,96.67,145.67,19.53,26.93,39.21,53.86,0.88,8.94,71.73,0.49,1.37,,290,Poor
DL027,2018-02-26,65.13,139.33,6.39,17.32,29.89,35.2,0.6,4.71,76.66,0.52,0.9,,177,Moderate
DL027,2018-02-27,98.04,209.5,14.3,23.98,39.31,42.11,0.9,6.27,66.06,0.48,1.25,,185,Moderate
DL027,2018-02-28,170.08,306.75,30.07,42.01,58.38,50.76,1.38,8.7,57.41,0.87,2.41,,316,Very Poor
DL027,2018-03-01,118.83,297.25,34.33,50.16,58.25,42.34,1.35,8.71,59.52,0.9,2.01,,302,Very Poor
DL027,2018-03-02,119.88,299.75,27.04,78.83,60.38,30.79,1.76,4.21,69.7,1.39,1.09,,309,Very Poor
DL027,2018-03-03,74.75,238.17,18.57,28.31,41.75,40.97,0.95,8.72,61.07,0.52,1.3,,230,Poor
DL027,2018-03-04,63.96,207.96,17.4,25.4,39.57,34.91,0.8,6.53,60.8,0.53,1.07,,214,Poor
DL027,2018-03-05,90.08,192.67,19.61,28.19,43.57,34.8,0.74,6.54,67.11,0.52,1.1,,209,Poor
DL027,2018-03-06,71.25,184.46,8.58,26.18,33.86,33.95,0.62,6.5,73.08,0.45,0.92,,191,Moderate
DL027,2018-03-07,72.21,202.54,14.92,37.49,37.78,33.03,0.93,6.64,79.39,0.7,1.05,,214,Poor
DL027,2018-03-08,106.83,284,32.46,142.8,46.93,24.89,2.02,6.42,53.27,2.09,1.22,,217,Poor
DL027,2018-03-09,118.71,312.29,30.72,118.42,51.84,29.12,1.89,6.87,75.98,2.25,1.71,,304,Very Poor
